geoid,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino
34027042600,"Census Tract 426, Morris County, New Jersey",8474,108197.0,576300.0,3418.0,5929.0,631.0,18.0,1074.0,0.0,0.0,45.0,782.0
34027042700,"Census Tract 427, Morris County, New Jersey",4095,114744.0,663900.0,1800.0,3200.0,41.0,0.0,403.0,0.0,0.0,70.0,381.0
34027042800,"Census Tract 428, Morris County, New Jersey",4935,201458.0,804900.0,2410.0,4139.0,0.0,0.0,394.0,0.0,0.0,43.0,359.0
34027042900,"Census Tract 429, Morris County, New Jersey",3779,83276.0,587800.0,1617.0,2577.0,262.0,0.0,424.0,0.0,0.0,72.0,444.0
34027043000,"Census Tract 430, Morris County, New Jersey",4518,104139.0,624400.0,1973.0,3438.0,117.0,0.0,191.0,0.0,11.0,34.0,727.0
34027043100,"Census Tract 431, Morris County, New Jersey",3486,167847.0,1052800.0,1736.0,3249.0,40.0,0.0,20.0,0.0,0.0,121.0,56.0
34027043200,"Census Tract 432, Morris County, New Jersey",4307,146333.0,751000.0,1443.0,3270.0,163.0,29.0,296.0,0.0,4.0,150.0,417.0
34027043301,"Census Tract 433.01, Morris County, New Jersey",3003,91406.0,541400.0,1187.0,1962.0,464.0,0.0,121.0,0.0,0.0,0.0,456.0
34027043302,"Census Tract 433.02, Morris County, New Jersey",2947,134583.0,605500.0,1722.0,2578.0,56.0,0.0,118.0,0.0,28.0,40.0,127.0
34027043303,"Census Tract 433.03, Morris County, New Jersey",3749,150938.0,629100.0,2124.0,3254.0,43.0,9.0,160.0,0.0,22.0,124.0,146.0
34027043401,"Census Tract 434.01, Morris County, New Jersey",7148,126786.0,470800.0,3408.0,6125.0,152.0,0.0,347.0,0.0,0.0,132.0,392.0
34027043402,"Census Tract 434.02, Morris County, New Jersey",5660,153833.0,587600.0,2947.0,4770.0,283.0,0.0,281.0,0.0,0.0,98.0,228.0
34027043500,"Census Tract 435, Morris County, New Jersey",3669,48871.0,345800.0,334.0,428.0,738.0,0.0,18.0,0.0,0.0,32.0,2453.0
34027043600,"Census Tract 436, Morris County, New Jersey",5353,88945.0,469800.0,2545.0,2940.0,699.0,0.0,510.0,0.0,0.0,158.0,1046.0
34027043700,"Census Tract 437, Morris County, New Jersey",3607,101953.0,447800.0,1974.0,2846.0,256.0,0.0,162.0,0.0,10.0,26.0,307.0
34027043800,"Census Tract 438, Morris County, New Jersey",6048,95567.0,391700.0,1826.0,2977.0,255.0,0.0,121.0,0.0,0.0,74.0,2621.0
34027043900,"Census Tract 439, Morris County, New Jersey",4807,137361.0,832300.0,2573.0,4279.0,63.0,0.0,331.0,0.0,0.0,26.0,108.0
34027044000,"Census Tract 440, Morris County, New Jersey",5721,183333.0,820400.0,2732.0,4696.0,107.0,0.0,604.0,0.0,0.0,77.0,237.0
34027044101,"Census Tract 441.01, Morris County, New Jersey",2953,143150.0,548700.0,1337.0,2717.0,1.0,0.0,114.0,0.0,0.0,28.0,93.0
34027044102,"Census Tract 441.02, Morris County, New Jersey",5809,108625.0,466500.0,2181.0,4808.0,73.0,0.0,575.0,0.0,8.0,28.0,317.0
34027044200,"Census Tract 442, Morris County, New Jersey",3881,172250.0,1006100.0,2126.0,3399.0,0.0,0.0,242.0,0.0,0.0,103.0,137.0
34027044300,"Census Tract 443, Morris County, New Jersey",6472,79602.0,336600.0,1853.0,3921.0,278.0,0.0,938.0,0.0,0.0,28.0,1307.0
34027044401,"Census Tract 444.01, Morris County, New Jersey",4399,121923.0,436500.0,1729.0,4027.0,16.0,0.0,152.0,0.0,0.0,60.0,144.0
34027044403,"Census Tract 444.03, Morris County, New Jersey",4833,123600.0,343500.0,1844.0,3927.0,162.0,0.0,252.0,0.0,61.0,18.0,413.0
34027044404,"Census Tract 444.04, Morris County, New Jersey",4323,113611.0,334400.0,1584.0,3377.0,204.0,7.0,283.0,0.0,0.0,92.0,360.0
34027044501,"Census Tract 445.01, Morris County, New Jersey",6519,81275.0,319600.0,2068.0,5000.0,283.0,0.0,530.0,0.0,0.0,213.0,493.0
34027044502,"Census Tract 445.02, Morris County, New Jersey",4467,101534.0,336400.0,1012.0,2604.0,105.0,0.0,399.0,0.0,67.0,84.0,1208.0
34027044601,"Census Tract 446.01, Morris County, New Jersey",4864,105163.0,346500.0,1230.0,4434.0,1.0,0.0,85.0,0.0,20.0,42.0,282.0
34027044602,"Census Tract 446.02, Morris County, New Jersey",5763,97157.0,325600.0,1786.0,5042.0,84.0,0.0,28.0,0.0,0.0,141.0,468.0
34027044701,"Census Tract 447.01, Morris County, New Jersey",4992,83589.0,272600.0,836.0,4589.0,0.0,0.0,37.0,0.0,0.0,38.0,328.0
34027044702,"Census Tract 447.02, Morris County, New Jersey",5832,101071.0,378800.0,1875.0,4300.0,106.0,0.0,901.0,0.0,0.0,0.0,525.0
34027044800,"Census Tract 448, Morris County, New Jersey",7171,60507.0,262800.0,710.0,1178.0,529.0,0.0,212.0,0.0,33.0,117.0,5102.0
34027044900,"Census Tract 449, Morris County, New Jersey",6081,68067.0,270200.0,806.0,1229.0,219.0,0.0,62.0,0.0,213.0,31.0,4327.0
34027045000,"Census Tract 450, Morris County, New Jersey",5065,58311.0,251800.0,583.0,1192.0,177.0,16.0,166.0,0.0,12.0,16.0,3502.0
34027045100,"Census Tract 451, Morris County, New Jersey",6586,66284.0,279900.0,1100.0,2676.0,111.0,0.0,429.0,0.0,234.0,220.0,2916.0
34027045200,"Census Tract 452, Morris County, New Jersey",3634,91429.0,290500.0,706.0,2580.0,84.0,0.0,270.0,0.0,0.0,41.0,659.0
34027045300,"Census Tract 453, Morris County, New Jersey",4622,94258.0,289200.0,1057.0,3619.0,94.0,0.0,211.0,0.0,0.0,75.0,623.0
34027045401,"Census Tract 454.01, Morris County, New Jersey",5251,85282.0,289300.0,1674.0,4410.0,246.0,0.0,191.0,0.0,0.0,0.0,404.0
34027045402,"Census Tract 454.02, Morris County, New Jersey",5082,88872.0,266100.0,1030.0,3940.0,205.0,8.0,103.0,0.0,0.0,70.0,756.0
34027045501,"Census Tract 455.01, Morris County, New Jersey",5040,124167.0,379500.0,1644.0,4404.0,134.0,0.0,155.0,0.0,0.0,64.0,283.0
34027045502,"Census Tract 455.02, Morris County, New Jersey",8737,114522.0,406100.0,3032.0,6811.0,496.0,0.0,741.0,0.0,0.0,28.0,661.0
34027045602,"Census Tract 456.02, Morris County, New Jersey",1623,40700.0,171700.0,105.0,338.0,218.0,0.0,36.0,0.0,35.0,5.0,991.0
34027045603,"Census Tract 456.03, Morris County, New Jersey",5315,83646.0,437800.0,2081.0,2545.0,204.0,0.0,1164.0,0.0,0.0,176.0,1226.0
34027045701,"Census Tract 457.01, Morris County, New Jersey",5968,150850.0,556800.0,2517.0,4969.0,226.0,0.0,271.0,0.0,44.0,184.0,274.0
34027045703,"Census Tract 457.03, Morris County, New Jersey",3869,148125.0,549400.0,1685.0,3069.0,142.0,0.0,169.0,21.0,0.0,145.0,323.0
34027045704,"Census Tract 457.04, Morris County, New Jersey",5360,149250.0,527000.0,2515.0,4569.0,22.0,0.0,476.0,0.0,24.0,31.0,238.0
34027045804,"Census Tract 458.04, Morris County, New Jersey",5892,176875.0,900100.0,2920.0,5024.0,40.0,0.0,186.0,0.0,20.0,228.0,394.0
34027045901,"Census Tract 459.01, Morris County, New Jersey",1577,95114.0,497100.0,573.0,1350.0,0.0,0.0,37.0,0.0,0.0,0.0,190.0
34027045902,"Census Tract 459.02, Morris County, New Jersey",7935,151607.0,637600.0,3576.0,6744.0,61.0,0.0,351.0,0.0,37.0,284.0,458.0
34027046000,"Census Tract 460, Morris County, New Jersey",3248,53804.0,266400.0,546.0,2339.0,183.0,0.0,120.0,0.0,0.0,77.0,529.0
34027046103,"Census Tract 461.03, Morris County, New Jersey",5594,82766.0,315600.0,1775.0,4304.0,400.0,23.0,383.0,0.0,0.0,34.0,450.0
34027046104,"Census Tract 461.04, Morris County, New Jersey",7331,88295.0,423100.0,1981.0,4204.0,371.0,0.0,823.0,0.0,0.0,162.0,1771.0
34027046105,"Census Tract 461.05, Morris County, New Jersey",7664,73967.0,262400.0,1955.0,5482.0,491.0,0.0,418.0,0.0,0.0,144.0,1129.0
34027046106,"Census Tract 461.06, Morris County, New Jersey",8262,134800.0,371600.0,2485.0,5522.0,496.0,139.0,951.0,0.0,0.0,197.0,1096.0
34027046201,"Census Tract 462.01, Morris County, New Jersey",6259,115000.0,386100.0,2252.0,5441.0,122.0,0.0,322.0,0.0,0.0,14.0,360.0
34027046202,"Census Tract 462.02, Morris County, New Jersey",3823,141042.0,440700.0,1503.0,3443.0,0.0,0.0,95.0,0.0,0.0,45.0,240.0
34027046297,"Census Tract 462.97, Morris County, New Jersey",3514,140694.0,505100.0,1586.0,3271.0,102.0,9.0,14.0,0.0,0.0,57.0,61.0
34027046298,"Census Tract 462.98, Morris County, New Jersey",5116,142900.0,498900.0,1789.0,4411.0,99.0,0.0,324.0,0.0,0.0,66.0,216.0
34027046300,"Census Tract 463, Morris County, New Jersey",5404,124097.0,433900.0,2222.0,4178.0,158.0,0.0,570.0,0.0,0.0,105.0,393.0
34027046400,"Census Tract 464, Morris County, New Jersey",5012,138241.0,621100.0,2271.0,4519.0,46.0,43.0,127.0,0.0,0.0,44.0,233.0
34029710100,"Census Tract 7101, Ocean County, New Jersey",4594,86899.0,557200.0,1578.0,4063.0,0.0,0.0,26.0,0.0,0.0,51.0,454.0
34029711100,"Census Tract 7111, Ocean County, New Jersey",4267,75000.0,364500.0,1331.0,3924.0,61.0,7.0,0.0,0.0,0.0,10.0,265.0
34029711200,"Census Tract 7112, Ocean County, New Jersey",4455,106944.0,359000.0,1202.0,4130.0,0.0,5.0,21.0,0.0,0.0,86.0,213.0
34029711300,"Census Tract 7113, Ocean County, New Jersey",4187,88622.0,307700.0,929.0,4008.0,0.0,0.0,0.0,0.0,12.0,0.0,167.0
34029711400,"Census Tract 7114, Ocean County, New Jersey",5555,89940.0,426700.0,1856.0,5427.0,19.0,0.0,34.0,0.0,0.0,44.0,31.0
34029712000,"Census Tract 7120, Ocean County, New Jersey",1330,107813.0,1278800.0,696.0,1222.0,6.0,0.0,22.0,0.0,17.0,30.0,33.0
34029713000,"Census Tract 7130, Ocean County, New Jersey",4571,71629.0,286400.0,907.0,3994.0,78.0,0.0,121.0,0.0,0.0,2.0,376.0
34029713100,"Census Tract 7131, Ocean County, New Jersey",6151,85750.0,277800.0,1572.0,5597.0,55.0,0.0,143.0,0.0,0.0,50.0,306.0
34029713201,"Census Tract 7132.01, Ocean County, New Jersey",2667,102214.0,362600.0,802.0,2595.0,28.0,0.0,14.0,0.0,0.0,0.0,30.0
34029713202,"Census Tract 7132.02, Ocean County, New Jersey",4077,87986.0,266100.0,968.0,3469.0,45.0,0.0,187.0,0.0,0.0,0.0,376.0
34029713203,"Census Tract 7132.03, Ocean County, New Jersey",4691,61802.0,216300.0,991.0,3692.0,401.0,0.0,105.0,0.0,0.0,0.0,493.0
34029713300,"Census Tract 7133, Ocean County, New Jersey",4307,42500.0,170800.0,893.0,3971.0,19.0,0.0,99.0,0.0,15.0,10.0,193.0
34029713401,"Census Tract 7134.01, Ocean County, New Jersey",5098,72768.0,212500.0,975.0,3957.0,170.0,0.0,39.0,0.0,0.0,190.0,742.0
34029713402,"Census Tract 7134.02, Ocean County, New Jersey",3600,38848.0,224200.0,416.0,3012.0,49.0,0.0,14.0,0.0,0.0,57.0,468.0
34029713500,"Census Tract 7135, Ocean County, New Jersey",2969,73906.0,293900.0,650.0,2807.0,14.0,0.0,13.0,0.0,0.0,23.0,112.0
34029713600,"Census Tract 7136, Ocean County, New Jersey",3801,108698.0,291500.0,861.0,3419.0,0.0,0.0,62.0,0.0,36.0,133.0,151.0
34029713700,"Census Tract 7137, Ocean County, New Jersey",2585,103479.0,426800.0,821.0,2300.0,0.0,0.0,37.0,40.0,0.0,9.0,199.0
34029713800,"Census Tract 7138, Ocean County, New Jersey",3374,73973.0,268800.0,681.0,2938.0,55.0,0.0,60.0,0.0,0.0,86.0,235.0
34029713900,"Census Tract 7139, Ocean County, New Jersey",6600,55547.0,275900.0,956.0,4862.0,395.0,0.0,319.0,0.0,21.0,10.0,993.0
34029714000,"Census Tract 7140, Ocean County, New Jersey",6045,73633.0,272800.0,1041.0,4807.0,81.0,10.0,363.0,0.0,0.0,21.0,763.0
34029714100,"Census Tract 7141, Ocean County, New Jersey",3528,49044.0,190100.0,500.0,2928.0,341.0,0.0,0.0,0.0,0.0,35.0,224.0
34029714200,"Census Tract 7142, Ocean County, New Jersey",6945,77234.0,293300.0,1343.0,6257.0,150.0,0.0,90.0,0.0,0.0,67.0,381.0
34029714300,"Census Tract 7143, Ocean County, New Jersey",3304,81705.0,345900.0,784.0,3224.0,0.0,0.0,6.0,0.0,0.0,0.0,74.0
34029714400,"Census Tract 7144, Ocean County, New Jersey",656,77833.0,937500.0,340.0,648.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
34029715000,"Census Tract 7150, Ocean County, New Jersey",10210,60901.0,346200.0,1069.0,5166.0,628.0,0.0,89.0,0.0,0.0,328.0,3999.0
34029715200,"Census Tract 7152, Ocean County, New Jersey",13090,42793.0,541500.0,1049.0,9209.0,378.0,0.0,96.0,0.0,0.0,51.0,3356.0
34029715301,"Census Tract 7153.01, Ocean County, New Jersey",9276,44382.0,320400.0,1083.0,7307.0,448.0,0.0,153.0,0.0,52.0,6.0,1310.0
34029715302,"Census Tract 7153.02, Ocean County, New Jersey",6468,24919.0,457700.0,708.0,5429.0,101.0,0.0,29.0,0.0,0.0,19.0,890.0
34029715401,"Census Tract 7154.01, Ocean County, New Jersey",5503,68600.0,495300.0,802.0,4974.0,132.0,0.0,53.0,0.0,0.0,48.0,296.0
34029715402,"Census Tract 7154.02, Ocean County, New Jersey",6155,25901.0,457800.0,699.0,6027.0,0.0,0.0,0.0,0.0,0.0,8.0,120.0
34029715500,"Census Tract 7155, Ocean County, New Jersey",12016,52979.0,353900.0,1625.0,11256.0,67.0,17.0,52.0,0.0,0.0,0.0,641.0
34029715600,"Census Tract 7156, Ocean County, New Jersey",7568,41118.0,406500.0,641.0,5734.0,407.0,78.0,3.0,0.0,0.0,0.0,1424.0
34029715700,"Census Tract 7157, Ocean County, New Jersey",10450,44957.0,318700.0,1583.0,8718.0,400.0,0.0,57.0,0.0,0.0,0.0,1275.0
34029715800,"Census Tract 7158, Ocean County, New Jersey",7161,57656.0,368200.0,843.0,5564.0,105.0,0.0,132.0,0.0,0.0,43.0,1317.0
34029715901,"Census Tract 7159.01, Ocean County, New Jersey",2236,46893.0,186500.0,475.0,1282.0,413.0,0.0,58.0,0.0,0.0,92.0,391.0
34029715902,"Census Tract 7159.02, Ocean County, New Jersey",4161,34523.0,80700.0,385.0,2912.0,246.0,0.0,0.0,0.0,0.0,0.0,1003.0
34029716000,"Census Tract 7160, Ocean County, New Jersey",3613,40188.0,169500.0,914.0,3419.0,51.0,0.0,36.0,0.0,0.0,0.0,107.0
34029717001,"Census Tract 7170.01, Ocean County, New Jersey",2821,109853.0,304100.0,494.0,2223.0,163.0,0.0,75.0,0.0,0.0,80.0,280.0
34029717002,"Census Tract 7170.02, Ocean County, New Jersey",4831,67484.0,278600.0,760.0,3276.0,529.0,0.0,206.0,0.0,13.0,51.0,756.0
34029717101,"Census Tract 7171.01, Ocean County, New Jersey",8652,109300.0,380500.0,1917.0,6545.0,342.0,0.0,633.0,0.0,48.0,113.0,971.0
34029717102,"Census Tract 7171.02, Ocean County, New Jersey",4519,74842.0,326700.0,1109.0,3942.0,124.0,0.0,100.0,0.0,0.0,18.0,335.0
34029717200,"Census Tract 7172, Ocean County, New Jersey",8901,102708.0,378400.0,2003.0,7742.0,254.0,0.0,324.0,0.0,0.0,16.0,565.0
34029717300,"Census Tract 7173, Ocean County, New Jersey",5862,113049.0,412900.0,1296.0,4838.0,504.0,0.0,108.0,0.0,0.0,79.0,333.0
34029717400,"Census Tract 7174, Ocean County, New Jersey",5437,88990.0,317300.0,1023.0,4387.0,112.0,0.0,282.0,0.0,0.0,63.0,593.0
34029717501,"Census Tract 7175.01, Ocean County, New Jersey",8071,64828.0,238300.0,1608.0,6423.0,476.0,0.0,203.0,0.0,0.0,163.0,806.0
34029717502,"Census Tract 7175.02, Ocean County, New Jersey",7100,78912.0,345000.0,1881.0,6427.0,229.0,0.0,18.0,0.0,0.0,100.0,326.0
34029718000,"Census Tract 7180, Ocean County, New Jersey",8490,87092.0,303000.0,1114.0,7561.0,321.0,0.0,37.0,0.0,0.0,10.0,561.0
34029720001,"Census Tract 7200.01, Ocean County, New Jersey",4190,50493.0,180200.0,654.0,3817.0,138.0,0.0,33.0,0.0,0.0,61.0,141.0
34029720101,"Census Tract 7201.01, Ocean County, New Jersey",6590,31108.0,65300.0,926.0,5264.0,640.0,0.0,0.0,0.0,0.0,213.0,473.0
34029720102,"Census Tract 7201.02, Ocean County, New Jersey",3378,24921.0,81900.0,406.0,3004.0,236.0,0.0,17.0,0.0,0.0,0.0,121.0
34029720103,"Census Tract 7201.03, Ocean County, New Jersey",4832,33624.0,62200.0,557.0,4453.0,10.0,0.0,165.0,0.0,0.0,21.0,183.0
34029720202,"Census Tract 7202.02, Ocean County, New Jersey",3836,32309.0,83500.0,555.0,3321.0,228.0,0.0,46.0,0.0,0.0,11.0,230.0
34029720203,"Census Tract 7202.03, Ocean County, New Jersey",4231,54000.0,159600.0,815.0,3548.0,163.0,0.0,76.0,0.0,0.0,0.0,444.0
34029720204,"Census Tract 7202.04, Ocean County, New Jersey",5835,78299.0,241400.0,840.0,4392.0,206.0,0.0,316.0,0.0,0.0,308.0,613.0
34029720205,"Census Tract 7202.05, Ocean County, New Jersey",2961,46214.0,164900.0,634.0,2686.0,30.0,0.0,38.0,0.0,0.0,83.0,124.0
34029720206,"Census Tract 7202.06, Ocean County, New Jersey",5953,54725.0,263600.0,1482.0,5222.0,233.0,0.0,236.0,0.0,0.0,32.0,230.0
34029721000,"Census Tract 7210, Ocean County, New Jersey",2673,59878.0,193600.0,222.0,2067.0,154.0,0.0,66.0,0.0,2.0,25.0,359.0
34029722001,"Census Tract 7220.01, Ocean County, New Jersey",5263,75163.0,256800.0,1378.0,4583.0,86.0,0.0,132.0,0.0,0.0,177.0,285.0
34029722002,"Census Tract 7220.02, Ocean County, New Jersey",8459,61857.0,255000.0,1686.0,6523.0,297.0,0.0,562.0,0.0,0.0,68.0,1009.0
34029722100,"Census Tract 7221, Ocean County, New Jersey",6164,80648.0,327600.0,1614.0,4982.0,65.0,0.0,604.0,0.0,53.0,74.0,386.0
34029722200,"Census Tract 7222, Ocean County, New Jersey",2323,30147.0,123300.0,374.0,2188.0,38.0,0.0,11.0,0.0,0.0,22.0,64.0
34029722300,"Census Tract 7223, Ocean County, New Jersey",4107,120326.0,377300.0,1254.0,3344.0,206.0,0.0,136.0,0.0,0.0,37.0,384.0
34029722401,"Census Tract 7224.01, Ocean County, New Jersey",5219,79261.0,311100.0,1169.0,4658.0,26.0,10.0,63.0,0.0,0.0,264.0,208.0
34029722402,"Census Tract 7224.02, Ocean County, New Jersey",3829,81771.0,287400.0,1211.0,3485.0,46.0,0.0,58.0,4.0,0.0,92.0,144.0
34029722500,"Census Tract 7225, Ocean County, New Jersey",1413,56467.0,499000.0,527.0,1345.0,0.0,0.0,14.0,0.0,0.0,0.0,54.0
34029722600,"Census Tract 7226, Ocean County, New Jersey",3251,78966.0,259500.0,465.0,3152.0,19.0,0.0,0.0,0.0,13.0,1.0,66.0
34029722701,"Census Tract 7227.01, Ocean County, New Jersey",4655,103214.0,313400.0,1410.0,4180.0,0.0,10.0,260.0,0.0,0.0,0.0,205.0
34029722702,"Census Tract 7227.02, Ocean County, New Jersey",4019,73935.0,272600.0,730.0,3507.0,48.0,0.0,33.0,0.0,9.0,158.0,264.0
34029722800,"Census Tract 7228, Ocean County, New Jersey",4983,64844.0,288900.0,817.0,2796.0,504.0,0.0,357.0,0.0,0.0,60.0,1266.0
34029722900,"Census Tract 7229, Ocean County, New Jersey",5324,58438.0,274600.0,1190.0,3480.0,311.0,0.0,357.0,0.0,0.0,232.0,944.0
34029723000,"Census Tract 7230, Ocean County, New Jersey",5710,68214.0,261100.0,1137.0,4659.0,91.0,0.0,437.0,0.0,6.0,131.0,386.0
34029723100,"Census Tract 7231, Ocean County, New Jersey",4195,63750.0,275500.0,923.0,3597.0,189.0,0.0,80.0,0.0,0.0,69.0,260.0
34029723200,"Census Tract 7232, Ocean County, New Jersey",6434,91250.0,292000.0,1383.0,5759.0,0.0,40.0,133.0,0.0,0.0,69.0,433.0
34029723300,"Census Tract 7233, Ocean County, New Jersey",6945,76736.0,244800.0,1128.0,6125.0,28.0,0.0,119.0,0.0,0.0,26.0,647.0
34029723400,"Census Tract 7234, Ocean County, New Jersey",3009,78393.0,363800.0,586.0,2814.0,0.0,0.0,9.0,0.0,0.0,74.0,112.0
34029723500,"Census Tract 7235, Ocean County, New Jersey",2236,54609.0,234500.0,410.0,1947.0,58.0,0.0,89.0,0.0,0.0,87.0,55.0
34029723600,"Census Tract 7236, Ocean County, New Jersey",2412,86331.0,291100.0,672.0,2150.0,42.0,0.0,19.0,0.0,0.0,0.0,201.0
34029724000,"Census Tract 7240, Ocean County, New Jersey",3731,68953.0,187300.0,166.0,1948.0,619.0,4.0,30.0,0.0,0.0,374.0,756.0
34029725001,"Census Tract 7250.01, Ocean County, New Jersey",3020,78285.0,234200.0,386.0,2863.0,29.0,0.0,33.0,0.0,0.0,28.0,67.0
34029725002,"Census Tract 7250.02, Ocean County, New Jersey",5996,67472.0,241700.0,858.0,5313.0,51.0,9.0,65.0,0.0,10.0,108.0,449.0
34029725100,"Census Tract 7251, Ocean County, New Jersey",2137,72736.0,229000.0,300.0,1803.0,122.0,0.0,34.0,0.0,0.0,24.0,154.0
34029726000,"Census Tract 7260, Ocean County, New Jersey",1613,80139.0,405700.0,572.0,1414.0,14.0,3.0,21.0,0.0,0.0,93.0,68.0
34029727001,"Census Tract 7270.01, Ocean County, New Jersey",2026,61857.0,711700.0,753.0,1969.0,0.0,0.0,0.0,0.0,0.0,11.0,46.0
34029727002,"Census Tract 7270.02, Ocean County, New Jersey",1183,70500.0,495400.0,451.0,1117.0,0.0,9.0,26.0,0.0,0.0,0.0,31.0
34029728000,"Census Tract 7280, Ocean County, New Jersey",5430,52445.0,496100.0,1228.0,4198.0,71.0,0.0,50.0,64.0,0.0,13.0,1034.0
34029729000,"Census Tract 7290, Ocean County, New Jersey",2060,64924.0,249100.0,370.0,1883.0,50.0,0.0,5.0,0.0,0.0,0.0,122.0
34029730000,"Census Tract 7300, Ocean County, New Jersey",2211,92125.0,292500.0,602.0,2081.0,4.0,0.0,39.0,0.0,0.0,5.0,82.0
34029731001,"Census Tract 7310.01, Ocean County, New Jersey",3127,79148.0,270900.0,590.0,2923.0,0.0,0.0,53.0,0.0,6.0,27.0,118.0
34029731002,"Census Tract 7310.02, Ocean County, New Jersey",4097,70842.0,273300.0,673.0,3704.0,103.0,0.0,0.0,0.0,0.0,11.0,279.0
34029731101,"Census Tract 7311.01, Ocean County, New Jersey",3301,66500.0,285100.0,552.0,2741.0,98.0,0.0,80.0,0.0,29.0,104.0,249.0
34029731102,"Census Tract 7311.02, Ocean County, New Jersey",6141,73497.0,248900.0,835.0,5200.0,226.0,233.0,133.0,0.0,0.0,27.0,555.0
34029731103,"Census Tract 7311.03, Ocean County, New Jersey",4628,92820.0,275000.0,697.0,4176.0,64.0,0.0,50.0,0.0,0.0,84.0,254.0
34029731201,"Census Tract 7312.01, Ocean County, New Jersey",4071,35447.0,139800.0,474.0,3673.0,40.0,42.0,46.0,0.0,0.0,0.0,283.0
34029731202,"Census Tract 7312.02, Ocean County, New Jersey",4119,33182.0,140400.0,363.0,4018.0,0.0,10.0,41.0,0.0,0.0,0.0,50.0
34029731203,"Census Tract 7312.03, Ocean County, New Jersey",1774,36450.0,150800.0,149.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
34029731204,"Census Tract 7312.04, Ocean County, New Jersey",3552,35591.0,163600.0,511.0,3363.0,33.0,0.0,35.0,0.0,0.0,0.0,121.0
34029731205,"Census Tract 7312.05, Ocean County, New Jersey",3611,36937.0,130800.0,463.0,2696.0,646.0,0.0,13.0,0.0,0.0,57.0,199.0
34029731206,"Census Tract 7312.06, Ocean County, New Jersey",2219,31889.0,131900.0,268.0,2018.0,0.0,0.0,9.0,0.0,51.0,0.0,141.0
34029732001,"Census Tract 7320.01, Ocean County, New Jersey",6440,107137.0,341000.0,1399.0,6273.0,49.0,0.0,44.0,0.0,0.0,19.0,55.0
34029732002,"Census Tract 7320.02, Ocean County, New Jersey",9113,65467.0,233000.0,1736.0,8397.0,58.0,0.0,113.0,0.0,0.0,0.0,545.0
34029732101,"Census Tract 7321.01, Ocean County, New Jersey",6484,69286.0,249100.0,1151.0,5714.0,0.0,0.0,32.0,0.0,18.0,15.0,705.0
34029732103,"Census Tract 7321.03, Ocean County, New Jersey",2473,84212.0,343800.0,584.0,2236.0,9.0,0.0,17.0,0.0,0.0,1.0,210.0
34029732104,"Census Tract 7321.04, Ocean County, New Jersey",3763,70859.0,269900.0,739.0,3570.0,0.0,10.0,74.0,0.0,0.0,0.0,109.0
34029733000,"Census Tract 7330, Ocean County, New Jersey",8746,65258.0,303900.0,1937.0,8346.0,3.0,44.0,43.0,0.0,0.0,20.0,290.0
34029734001,"Census Tract 7340.01, Ocean County, New Jersey",7594,57801.0,269400.0,1775.0,6896.0,291.0,0.0,38.0,0.0,17.0,108.0,244.0
34029734002,"Census Tract 7340.02, Ocean County, New Jersey",6669,69617.0,267300.0,999.0,5542.0,218.0,49.0,0.0,0.0,0.0,101.0,759.0
34029734003,"Census Tract 7340.03, Ocean County, New Jersey",7566,66553.0,204600.0,894.0,5960.0,656.0,0.0,104.0,0.0,22.0,53.0,771.0
34029735001,"Census Tract 7350.01, Ocean County, New Jersey",7094,70613.0,243200.0,1149.0,6346.0,1.0,0.0,0.0,0.0,0.0,136.0,611.0
